opportunity_id,account_id,deal_size_eur,open_date,status,close_date
OPP-0002674,ACME-EU-00669,1751307.770354151,2025-11-18,won,2025-11-29
OPP-0002675,ACME-EU-00669,1438523.671747883,2026-01-12,lost,2026-01-27
OPP-0002676,ACME-EU-00669,1180925.8620434667,2026-01-03,lost,2026-03-01
OPP-0002677,ACME-EU-00670,223556.19706622532,2025-04-14,won,
OPP-0002678,ACME-EU-00670,1403284.6113590875,2025-12-02,won,2026-01-21
OPP-0002679,ACME-EU-00670,374507.8544063327,2025-10-17,lost,
OPP-0002680,ACME-EU-00670,1583416.402625311,2025-11-05,won,2025-11-29
OPP-0002681,ACME-EU-00671,537610.6790947986,2025-09-24,won,
OPP-0002682,ACME-EU-00671,863245.0202257568,2025-12-14,won,2026-02-08
OPP-0002683,ACME-EU-00671,733416.8945199595,2025-12-24,lost,2026-01-14
OPP-0002684,ACME-EU-00671,1724687.1336159708,2025-05-20,won,
OPP-0002685,ACME-EU-00672,296761.6944911459,2026-01-10,lost,
OPP-0002686,ACME-EU-00672,1153007.5206503377,2025-10-23,lost,2025-12-12
OPP-0002687,ACME-EU-00672,327020.13841397135,2025-12-01,won,2026-01-27
OPP-0002688,ACME-EU-00672,1424351.880457764,2025-08-30,lost,2025-10-10
OPP-0002689,ACME-EU-00673,1814902.3491992382,2025-07-10,lost,
OPP-0002690,ACME-EU-00673,897484.9250411441,2025-04-25,lost,2025-05-10
OPP-0002691,ACME-EU-00673,1001779.907516703,2026-01-20,lost,2026-02-25
OPP-0002692,ACME-EU-00673,1858474.5311413864,2026-02-06,lost,2026-04-03
OPP-0002693,ACME-EU-00674,1065933.2078662463,2025-06-06,lost,
OPP-0002694,ACME-EU-00674,1000816.9541966438,2026-02-18,lost,2026-03-12
OPP-0002695,ACME-EU-00674,1177741.750273393,2025-10-07,won,2025-11-08
OPP-0002696,ACME-EU-00674,1393997.9859077563,2026-01-01,lost,2026-01-20
OPP-0002697,ACME-EU-00675,258422.5814197112,2025-08-08,lost,2025-08-31
OPP-0002698,ACME-EU-00675,1651165.5290959564,2025-10-18,lost,2025-10-30
OPP-0002699,ACME-EU-00675,899234.8035338556,2025-07-21,lost,
OPP-0002700,ACME-EU-00675,191079.5943000968,2025-08-09,lost,
OPP-0002701,ACME-EU-00676,1583056.2049365155,2025-12-21,won,2026-01-11
OPP-0002702,ACME-EU-00676,785052.4447882306,2025-08-08,won,
OPP-0002703,ACME-EU-00676,245716.61543535517,2025-11-14,won,2025-12-18
OPP-0002704,ACME-EU-00676,1285869.1271093385,2025-12-08,won,2025-12-18
OPP-0002705,ACME-EU-00677,1766256.1391956012,2025-06-13,won,
OPP-0002706,ACME-EU-00677,1781119.3433572734,2025-09-23,lost,2025-11-03
OPP-0002707,ACME-EU-00677,1917443.7758774976,2026-01-11,lost,2026-02-13
OPP-0002708,ACME-EU-00677,1742025.6465450416,2025-05-30,lost,
OPP-0002709,ACME-EU-00678,54174.792723676685,2026-02-12,lost,2026-04-10
OPP-0002710,ACME-EU-00678,791470.2745061109,2026-01-03,lost,
OPP-0002711,ACME-EU-00678,1646158.030815731,2025-07-05,lost,
OPP-0002712,ACME-EU-00678,764193.3616970247,2025-06-29,lost,2025-08-19
OPP-0002713,ACME-EU-00679,1223019.587440427,2026-01-25,won,2026-02-12
OPP-0002714,ACME-EU-00679,1232318.0473803375,2025-12-03,won,2026-01-31
OPP-0002715,ACME-EU-00679,761799.342875705,2026-01-27,won,2026-02-06
OPP-0002716,ACME-EU-00679,1813724.1581985108,2025-07-26,won,2025-09-15
OPP-0002717,ACME-EU-00680,1031295.2735029294,2025-06-21,won,
OPP-0002718,ACME-EU-00680,956329.2015781265,2025-09-24,won,2025-11-11
OPP-0002719,ACME-EU-00680,1995151.804040697,2025-06-04,lost,2025-06-23
OPP-0002720,ACME-EU-00680,1012325.7099416024,2025-12-11,lost,2026-02-02
OPP-0002721,ACME-EU-00681,397876.591260733,2025-09-13,lost,2025-11-04
OPP-0002722,ACME-EU-00681,1050485.3745837042,2025-08-25,lost,
OPP-0002723,ACME-EU-00681,1637332.6342638636,2025-05-07,won,2025-06-26
OPP-0002724,ACME-EU-00681,1564877.6374516487,2025-06-16,lost,
OPP-0002725,ACME-EU-00682,1587734.4419615185,2025-06-15,lost,2025-07-24
OPP-0002726,ACME-EU-00682,1430646.3787959279,2025-12-26,lost,2026-01-09
OPP-0002727,ACME-EU-00682,545724.766680042,2026-03-02,won,2026-03-15
OPP-0002728,ACME-EU-00682,1731063.9673884513,2025-05-17,lost,2025-07-10
OPP-0002729,ACME-EU-00683,1792214.7574837168,2025-09-27,lost,2025-10-14
OPP-0002730,ACME-EU-00683,428597.75840617064,2025-12-15,lost,2026-01-09
OPP-0002731,ACME-EU-00683,304388.49127521814,2025-12-28,lost,
OPP-0002732,ACME-EU-00683,1952429.6887487685,2026-01-14,lost,2026-01-24
OPP-0002733,ACME-EU-00684,1743231.7291182175,2026-01-22,lost,
OPP-0002734,ACME-EU-00684,1791810.487059396,2025-07-15,lost,2025-09-11
OPP-0002735,ACME-EU-00684,1778433.9500175705,2025-11-26,won,2025-12-20
OPP-0002736,ACME-EU-00684,1106289.3068657704,2025-08-12,won,2025-09-14
OPP-0002737,ACME-EU-00685,1310483.3864983094,2026-01-27,won,2026-02-20
OPP-0002738,ACME-EU-00685,1113457.5616606013,2025-04-28,lost,
OPP-0002739,ACME-EU-00685,149852.38092114168,2025-06-15,won,2025-08-13
OPP-0002740,ACME-EU-00685,1503731.0164379068,2025-06-20,lost,2025-07-05
OPP-0002741,ACME-EU-00686,1035397.4650049666,2025-06-24,won,2025-07-05
OPP-0002742,ACME-EU-00686,1313032.695840948,2025-05-31,lost,2025-06-14
OPP-0002743,ACME-EU-00686,1030147.6197022938,2025-11-16,won,
OPP-0002744,ACME-EU-00686,1009032.0785287891,2026-01-29,won,2026-03-18
OPP-0002745,ACME-EU-00687,384988.7634816453,2025-08-02,won,
OPP-0002746,ACME-EU-00687,593491.7445252405,2025-11-01,lost,2025-12-21
OPP-0002747,ACME-EU-00687,359762.7492907138,2026-03-02,lost,
OPP-0002748,ACME-EU-00687,431549.27646941773,2025-11-29,lost,
OPP-0002749,ACME-EU-00688,1947305.8918195947,2025-09-15,lost,2025-10-28
OPP-0002750,ACME-EU-00688,348571.2192557869,2025-11-23,won,2026-01-10
OPP-0002751,ACME-EU-00688,575077.3273951549,2025-11-29,lost,
OPP-0002752,ACME-EU-00688,1201649.8325902408,2025-06-23,lost,2025-08-03
OPP-0002753,ACME-EU-00689,1239848.2236614516,2025-07-07,won,
OPP-0002754,ACME-EU-00689,350249.55300046667,2025-06-08,won,2025-07-16
OPP-0002755,ACME-EU-00689,1597748.980281164,2026-02-06,won,2026-03-16
OPP-0002756,ACME-EU-00689,1581145.5924300088,2025-10-24,lost,
OPP-0002757,ACME-EU-00690,512769.52319758764,2026-02-26,won,2026-03-31
OPP-0002758,ACME-EU-00690,612899.2902171479,2025-05-12,lost,2025-07-06
OPP-0002759,ACME-EU-00690,1879076.3376460192,2026-02-22,won,2026-04-03
OPP-0002760,ACME-EU-00690,1660059.319659982,2025-11-01,lost,2025-12-04
OPP-0002761,ACME-EU-00691,1410704.2144719216,2026-01-06,lost,
OPP-0002762,ACME-EU-00691,210354.78194567104,2025-11-21,lost,
OPP-0002763,ACME-EU-00691,865614.9577600226,2026-02-17,lost,
OPP-0002764,ACME-EU-00691,1140638.6505498127,2025-10-03,won,2025-10-27
OPP-0002765,ACME-EU-00692,415452.01156836504,2025-06-14,lost,2025-07-05
OPP-0002766,ACME-EU-00692,924041.8351110378,2025-09-29,lost,
OPP-0002767,ACME-EU-00692,1222000.4611029455,2025-06-23,lost,2025-07-22
OPP-0002768,ACME-EU-00692,688384.5262250284,2025-11-28,lost,2025-12-11
OPP-0002769,ACME-EU-00693,1572842.39695345,2025-07-30,lost,
OPP-0002770,ACME-EU-00693,1688876.6841956705,2026-01-10,lost,2026-02-01
OPP-0002771,ACME-EU-00693,681038.465396438,2025-07-06,won,2025-08-25
OPP-0002772,ACME-EU-00693,1685381.4512602915,2025-11-02,lost,2025-12-25
OPP-0002773,ACME-EU-00694,251974.30390087928,2025-05-31,lost,2025-06-19
OPP-0002774,ACME-EU-00694,1683571.74231418,2025-04-19,won,2025-06-08
OPP-0002775,ACME-EU-00694,347863.34175185236,2026-02-13,lost,
OPP-0002776,ACME-EU-00694,211707.9473939658,2025-10-30,won,2025-12-01
OPP-0002777,ACME-EU-00695,1301462.038659972,2025-08-26,won,2025-09-11
OPP-0002778,ACME-EU-00695,970277.863222824,2025-06-02,lost,
OPP-0002779,ACME-EU-00695,1820386.670805024,2025-10-07,lost,2025-10-28
OPP-0002780,ACME-EU-00695,758218.932377156,2025-10-28,won,2025-12-24
OPP-0002781,ACME-EU-00696,609946.913703376,2025-07-26,won,2025-08-19
OPP-0002782,ACME-EU-00696,1026433.0669811867,2025-09-02,won,
OPP-0002783,ACME-EU-00696,939095.0622488896,2025-06-18,won,2025-07-04
OPP-0002784,ACME-EU-00696,721634.6901235171,2025-10-27,lost,2025-11-13
OPP-0002785,ACME-EU-00697,1402795.5324617408,2025-08-11,lost,2025-08-27
OPP-0002786,ACME-EU-00697,1531145.5761321213,2026-01-09,lost,2026-03-02
OPP-0002787,ACME-EU-00697,1713318.7396087665,2025-08-09,won,2025-08-22
OPP-0002788,ACME-EU-00697,1947070.3791851685,2025-08-06,lost,2025-10-04
OPP-0002789,ACME-EU-00698,569979.5746583837,2025-07-27,won,2025-08-12
OPP-0002790,ACME-EU-00698,1446382.290855425,2025-10-30,won,2025-12-23
OPP-0002791,ACME-EU-00698,818803.5592167032,2025-12-24,lost,2026-02-12
OPP-0002792,ACME-EU-00698,1370309.8453046607,2025-05-28,won,2025-07-06
OPP-0002793,ACME-EU-00699,978164.2961809797,2025-06-06,lost,2025-07-03
OPP-0002794,ACME-EU-00699,1987857.5503974666,2025-10-05,won,
OPP-0002795,ACME-EU-00699,1471359.1647919624,2025-07-05,lost,
OPP-0002796,ACME-EU-00699,1907358.0358469328,2025-08-04,lost,
OPP-0002797,ACME-EU-00700,1678190.6214883123,2025-09-01,lost,2025-10-10
OPP-0002798,ACME-EU-00700,1810656.9717685736,2025-09-28,lost,2025-10-14
OPP-0002799,ACME-EU-00700,1638117.434568616,2025-09-11,lost,2025-11-07
OPP-0002800,ACME-EU-00700,945360.3042330272,2026-02-04,lost,2026-03-08
OPP-0002801,ACME-EU-00701,540987.4840264246,2026-01-28,won,2026-03-15
OPP-0002802,ACME-EU-00701,772124.3421285183,2025-05-07,lost,2025-05-23
OPP-0002803,ACME-EU-00701,89460.65364790337,2025-04-30,lost,2025-06-16
OPP-0002804,ACME-EU-00701,1071786.676556101,2025-12-25,lost,2026-02-01
OPP-0002805,ACME-EU-00702,1034862.710527297,2025-06-04,lost,2025-07-17
OPP-0002806,ACME-EU-00702,1074238.406419452,2025-09-15,lost,2025-11-02
OPP-0002807,ACME-EU-00702,1949360.8886955245,2025-10-11,lost,2025-11-30
OPP-0002808,ACME-EU-00702,1827335.3067369366,2025-06-10,lost,2025-08-03
OPP-0002809,ACME-EU-00703,365339.91774371057,2025-04-19,lost,
OPP-0002810,ACME-EU-00703,769320.9170339839,2025-11-22,lost,2026-01-19
OPP-0002811,ACME-EU-00703,876714.5499533607,2025-10-22,lost,2025-12-19
OPP-0002812,ACME-EU-00703,753039.1898107132,2025-06-12,lost,
OPP-0002813,ACME-EU-00704,1607067.1290276304,2025-05-25,lost,2025-07-20
OPP-0002814,ACME-EU-00704,1071873.4562417944,2025-08-10,lost,2025-09-06
OPP-0002815,ACME-EU-00704,1165594.6430946689,2025-06-11,lost,2025-08-06
OPP-0002816,ACME-EU-00704,1713376.4400264549,2026-01-03,lost,2026-02-24
OPP-0002817,ACME-EU-00705,1621559.8991599493,2025-07-05,lost,2025-08-08
OPP-0002818,ACME-EU-00705,307812.4694995844,2025-10-05,lost,2025-11-10
OPP-0002819,ACME-EU-00705,1442133.4389630868,2026-01-22,lost,2026-02-27
OPP-0002820,ACME-EU-00705,899100.4513589693,2025-08-21,lost,
OPP-0002821,ACME-EU-00706,624565.360971876,2025-10-13,won,2025-11-03
OPP-0002822,ACME-EU-00706,147536.70075926336,2025-11-06,won,2025-12-08
OPP-0002823,ACME-EU-00706,1000136.6426736295,2026-03-09,won,2026-04-04
OPP-0002824,ACME-EU-00706,743101.5274128362,2025-07-06,won,2025-08-28
OPP-0002825,ACME-EU-00707,540450.4273689815,2025-11-02,won,
OPP-0002826,ACME-EU-00707,1404609.8727140673,2025-08-31,won,2025-09-16
OPP-0002827,ACME-EU-00707,1550496.5052653947,2026-01-02,won,
OPP-0002828,ACME-EU-00707,527339.5621073784,2026-03-06,won,2026-04-08
OPP-0002829,ACME-EU-00708,146422.50152472715,2025-05-11,won,
OPP-0002830,ACME-EU-00708,1705067.7661022083,2025-05-20,lost,2025-06-05
OPP-0002831,ACME-EU-00708,69421.49534839147,2025-10-18,won,2025-11-25
OPP-0002832,ACME-EU-00708,1877369.3631468704,2025-08-31,won,
OPP-0002833,ACME-EU-00709,1273858.7542662765,2026-02-17,won,
OPP-0002834,ACME-EU-00709,677600.9386425746,2025-07-26,lost,2025-09-01
OPP-0002835,ACME-EU-00709,530631.9236746356,2025-05-01,lost,
OPP-0002836,ACME-EU-00709,67561.04531572672,2025-11-13,lost,2025-12-15
OPP-0002837,ACME-EU-00710,509169.2631712104,2025-05-12,lost,2025-05-31
OPP-0002838,ACME-EU-00710,318570.18795842514,2025-10-19,lost,2025-11-13
OPP-0002839,ACME-EU-00710,1243724.130410134,2026-01-30,won,
OPP-0002840,ACME-EU-00710,374763.8977579126,2025-07-01,won,
OPP-0002841,ACME-EU-00711,1080828.1831964077,2025-04-11,won,2025-06-02
OPP-0002842,ACME-EU-00711,1200727.023571718,2025-08-15,lost,2025-10-11
OPP-0002843,ACME-EU-00711,631181.3117764833,2025-08-12,lost,2025-09-24
OPP-0002844,ACME-EU-00711,118376.65058650148,2025-11-15,lost,2025-12-19
OPP-0002845,ACME-EU-00712,122645.0671976824,2025-07-28,lost,2025-08-08
OPP-0002846,ACME-EU-00712,101377.29777813933,2025-10-27,won,2025-12-25
OPP-0002847,ACME-EU-00712,1491293.100916265,2025-07-02,won,2025-07-16
OPP-0002848,ACME-EU-00712,670118.9243878814,2025-08-03,won,2025-08-26
OPP-0002849,ACME-EU-00713,1602785.362636944,2025-12-09,lost,2026-01-18
OPP-0002850,ACME-EU-00713,891879.0064935558,2026-01-23,lost,
OPP-0002851,ACME-EU-00713,933346.2966184295,2026-01-31,lost,2026-03-21
OPP-0002852,ACME-EU-00713,1050121.0748936688,2025-10-19,won,2025-11-03
OPP-0002853,ACME-EU-00714,1440411.3399314526,2025-11-30,won,2026-01-06
OPP-0002854,ACME-EU-00714,583330.5883679288,2025-04-16,lost,2025-05-04
OPP-0002855,ACME-EU-00714,287095.3315903775,2025-09-01,won,2025-09-16
OPP-0002856,ACME-EU-00714,1134311.8036233499,2026-02-03,won,2026-03-01
OPP-0002857,ACME-EU-00715,687606.3653233416,2025-10-14,lost,
OPP-0002858,ACME-EU-00715,912858.061652673,2026-02-08,lost,2026-03-29
OPP-0002859,ACME-EU-00715,1311546.0812577454,2025-04-10,lost,2025-05-24
OPP-0002860,ACME-EU-00715,1013545.1952254777,2025-12-16,lost,2026-01-06
OPP-0002861,ACME-EU-00716,1259543.6933466436,2025-06-02,lost,2025-07-26
OPP-0002862,ACME-EU-00716,1111190.0041215743,2025-06-13,lost,
OPP-0002863,ACME-EU-00716,1492602.9252753933,2025-10-07,lost,
OPP-0002864,ACME-EU-00716,1426576.404537659,2025-11-28,lost,2025-12-25
OPP-0002865,ACME-EU-00717,1091670.2890268075,2025-08-07,lost,2025-09-28
OPP-0002866,ACME-EU-00717,1373860.8906764283,2025-10-11,won,
OPP-0002867,ACME-EU-00717,1753441.2244315948,2025-12-17,lost,2026-01-29
OPP-0002868,ACME-EU-00717,892929.0111869287,2025-11-20,won,
OPP-0002869,ACME-EU-00718,854887.9918601476,2025-06-08,lost,
OPP-0002870,ACME-EU-00718,1540278.9606621412,2025-08-21,lost,2025-10-15
OPP-0002871,ACME-EU-00718,1185979.9822318885,2025-05-30,won,
OPP-0002872,ACME-EU-00718,188463.22143404768,2025-09-18,won,
OPP-0002873,ACME-EU-00719,1789618.4305976087,2025-04-17,won,
OPP-0002874,ACME-EU-00719,110027.04936339827,2025-08-16,lost,2025-08-26
OPP-0002875,ACME-EU-00719,1509372.8946089991,2026-01-06,lost,2026-01-30
OPP-0002876,ACME-EU-00719,1529648.5782734102,2025-12-27,lost,2026-01-23
OPP-0002877,ACME-EU-00720,1908566.6162997645,2025-07-02,won,2025-08-02
OPP-0002878,ACME-EU-00720,155562.09638452547,2025-11-06,won,2025-12-03
OPP-0002879,ACME-EU-00720,1213870.8785297573,2025-11-09,won,2026-01-06
OPP-0002880,ACME-EU-00720,884289.1127227532,2025-06-08,won,2025-06-18
OPP-0002881,ACME-EU-00721,694734.2619761069,2025-11-10,won,2026-01-04
OPP-0002882,ACME-EU-00721,226121.19258319243,2025-04-27,lost,2025-05-26
OPP-0002883,ACME-EU-00721,1147175.5333590528,2025-09-27,lost,2025-11-23
OPP-0002884,ACME-EU-00721,984129.4150654966,2025-05-28,won,
OPP-0002885,ACME-EU-00722,253881.19339449733,2025-06-18,lost,2025-08-02
OPP-0002886,ACME-EU-00722,1244354.5388393125,2025-04-24,lost,2025-06-10
OPP-0002887,ACME-EU-00722,1489008.58449323,2025-09-30,lost,
OPP-0002888,ACME-EU-00722,1546192.687054614,2025-05-06,lost,2025-06-09
OPP-0002889,ACME-EU-00723,1815477.7171117335,2025-12-11,lost,2026-01-05
OPP-0002890,ACME-EU-00723,848467.9466831156,2025-10-19,lost,
OPP-0002891,ACME-EU-00723,1908491.8988131671,2025-08-19,lost,
OPP-0002892,ACME-EU-00723,1737587.3399112378,2025-05-05,lost,2025-06-03
OPP-0002893,ACME-EU-00724,628178.0634966812,2025-07-26,won,
OPP-0002894,ACME-EU-00724,360601.922831444,2025-04-10,lost,
OPP-0002895,ACME-EU-00724,899009.3224496262,2025-07-31,lost,2025-09-16
OPP-0002896,ACME-EU-00724,833702.4805141349,2026-01-28,lost,2026-03-25
OPP-0002897,ACME-EU-00725,1172652.6453958484,2025-08-26,won,2025-10-07
OPP-0002898,ACME-EU-00725,1187603.1530391085,2026-01-01,lost,2026-01-17
OPP-0002899,ACME-EU-00725,1512474.6195409517,2025-06-19,won,2025-07-21
OPP-0002900,ACME-EU-00725,1044285.3990009398,2026-03-08,won,
OPP-0002901,ACME-EU-00726,254404.1498344928,2025-11-05,won,2025-11-25
OPP-0002902,ACME-EU-00726,1723668.104328557,2025-11-20,won,2026-01-01
OPP-0002903,ACME-EU-00726,654040.9372111148,2025-12-14,lost,2026-02-01
OPP-0002904,ACME-EU-00726,1944030.0475978544,2025-11-10,won,2026-01-04
OPP-0002905,ACME-EU-00727,279827.21192555176,2025-11-03,lost,2025-11-17
OPP-0002906,ACME-EU-00727,1918589.7858533813,2025-06-28,won,2025-08-21
OPP-0002907,ACME-EU-00727,227473.0234209081,2025-09-08,lost,2025-11-03
OPP-0002908,ACME-EU-00727,500520.46899676597,2026-02-22,lost,
OPP-0002909,ACME-EU-00728,140830.8870687561,2026-01-07,won,2026-02-26
OPP-0002910,ACME-EU-00728,1424970.63594604,2025-10-03,lost,2025-10-20
OPP-0002911,ACME-EU-00728,1708082.5363149939,2025-06-15,lost,2025-07-11
OPP-0002912,ACME-EU-00728,896438.6095411618,2026-02-03,lost,2026-03-02
OPP-0002913,ACME-EU-00729,1860618.046332738,2025-06-16,lost,2025-08-14
OPP-0002914,ACME-EU-00729,1201083.1899234192,2026-01-05,lost,2026-02-10
OPP-0002915,ACME-EU-00729,1278513.9141207202,2026-01-19,lost,
OPP-0002916,ACME-EU-00729,1698567.4433165013,2025-06-28,lost,2025-08-07
OPP-0002917,ACME-EU-00730,628760.3998510859,2025-10-12,lost,2025-10-25
OPP-0002918,ACME-EU-00730,740818.1565888703,2025-04-19,won,2025-04-30
OPP-0002919,ACME-EU-00730,1816606.2424295566,2025-05-10,won,
OPP-0002920,ACME-EU-00730,1806878.8172755893,2025-06-07,lost,2025-06-21
OPP-0002921,ACME-EU-00731,1954141.4135916983,2025-09-19,won,
OPP-0002922,ACME-EU-00731,1808584.7170612586,2025-08-21,won,2025-09-16
OPP-0002923,ACME-EU-00731,298375.47026505374,2025-04-20,won,2025-06-07
OPP-0002924,ACME-EU-00731,1656262.3579671253,2026-02-03,lost,
OPP-0002925,ACME-EU-00732,849185.0323137084,2025-08-06,won,
OPP-0002926,ACME-EU-00732,1982062.644094579,2026-01-04,lost,2026-02-14
OPP-0002927,ACME-EU-00732,970947.880441162,2026-03-02,won,2026-04-09
OPP-0002928,ACME-EU-00732,1129980.3608793302,2025-05-13,lost,2025-06-07
OPP-0002929,ACME-EU-00733,1083061.084750757,2025-04-12,lost,2025-04-22
OPP-0002930,ACME-EU-00733,677387.2082236417,2025-12-24,lost,
OPP-0002931,ACME-EU-00733,196293.07334119044,2025-09-17,won,2025-10-08
OPP-0002932,ACME-EU-00733,1796519.8992837411,2026-01-22,lost,2026-02-19
OPP-0002933,ACME-EU-00734,1615217.8344262594,2026-02-23,lost,
OPP-0002934,ACME-EU-00734,322077.22209135507,2025-10-14,lost,2025-11-01
OPP-0002935,ACME-EU-00734,1564698.1291326422,2026-02-12,lost,2026-04-10
OPP-0002936,ACME-EU-00734,1270400.9987986896,2025-05-06,lost,
OPP-0002937,ACME-EU-00735,847830.3864393635,2025-12-07,lost,2025-12-23
OPP-0002938,ACME-EU-00735,545341.2407363474,2025-07-21,won,2025-08-29
OPP-0002939,ACME-EU-00735,1726471.1278293533,2026-02-17,lost,2026-03-13
OPP-0002940,ACME-EU-00735,1415367.1056234033,2025-05-07,won,2025-06-29
OPP-0002941,ACME-EU-00736,1118092.823464817,2026-01-31,lost,2026-02-13
OPP-0002942,ACME-EU-00736,1238658.641102005,2025-06-07,lost,2025-06-22
OPP-0002943,ACME-EU-00736,227579.0550602529,2025-10-04,lost,
OPP-0002944,ACME-EU-00736,974143.5337768242,2025-09-12,lost,
OPP-0002945,ACME-EU-00737,427715.5709321189,2025-10-29,won,
OPP-0002946,ACME-EU-00737,456348.1740672095,2025-05-03,lost,2025-06-19
OPP-0002947,ACME-EU-00737,1339542.72645939,2026-02-10,lost,
OPP-0002948,ACME-EU-00737,1826949.4960768619,2025-06-23,lost,2025-08-18
OPP-0002949,ACME-EU-00738,837325.3904327757,2025-12-24,won,2026-02-06
OPP-0002950,ACME-EU-00738,455111.08237377123,2026-01-02,won,
OPP-0002951,ACME-EU-00738,1315056.5276114757,2025-08-28,won,2025-09-08
OPP-0002952,ACME-EU-00738,1748814.7403831196,2025-09-29,lost,2025-10-13
OPP-0002953,ACME-EU-00739,1509221.662188857,2025-06-26,won,
OPP-0002954,ACME-EU-00739,1744076.599546345,2025-12-28,won,2026-01-14
OPP-0002955,ACME-EU-00739,1096281.6084710588,2025-12-13,won,2026-01-21
OPP-0002956,ACME-EU-00739,1516158.6765199222,2025-06-21,won,2025-08-17
OPP-0002957,ACME-EU-00740,323125.8907499261,2025-08-08,won,
OPP-0002958,ACME-EU-00740,729135.4999582234,2025-10-08,won,2025-11-05
OPP-0002959,ACME-EU-00740,809620.8707389687,2025-08-12,lost,2025-09-20
OPP-0002960,ACME-EU-00740,1047026.7051797675,2026-01-08,lost,2026-02-17
OPP-0002961,ACME-EU-00741,1861698.9025008061,2025-06-15,won,2025-07-10
OPP-0002962,ACME-EU-00741,1754878.2924332398,2025-06-21,lost,
OPP-0002963,ACME-EU-00741,312324.7099639098,2025-08-04,lost,2025-09-20
OPP-0002964,ACME-EU-00741,386939.8211708032,2025-05-31,won,2025-07-01
OPP-0002965,ACME-EU-00742,747399.0716983771,2025-10-25,won,2025-12-06
OPP-0002966,ACME-EU-00742,616950.5384868141,2025-12-07,won,
OPP-0002967,ACME-EU-00742,1248803.3586547114,2025-11-21,lost,2026-01-19
OPP-0002968,ACME-EU-00742,1810413.2931408626,2025-07-12,won,2025-08-12
OPP-0002969,ACME-EU-00743,1926468.5062615443,2025-10-19,lost,2025-11-05
OPP-0002970,ACME-EU-00743,1324525.7574436916,2025-05-23,lost,2025-07-08
OPP-0002971,ACME-EU-00743,1684410.442732119,2025-07-16,won,
OPP-0002972,ACME-EU-00743,1074144.2904500542,2025-05-02,lost,
OPP-0002973,ACME-EU-00744,456237.54637707747,2025-09-14,lost,
OPP-0002974,ACME-EU-00744,1073142.403582281,2025-10-20,lost,
OPP-0002975,ACME-EU-00744,1132411.0728034195,2025-09-02,lost,
OPP-0002976,ACME-EU-00744,1497792.2502164354,2026-01-20,lost,2026-02-10
OPP-0002977,ACME-EU-00745,478771.82992933074,2025-05-12,lost,
OPP-0002978,ACME-EU-00745,768205.2450691268,2025-09-01,lost,2025-10-30
OPP-0002979,ACME-EU-00745,759853.5649684042,2025-10-25,lost,2025-11-08
OPP-0002980,ACME-EU-00745,1920907.2116952715,2026-01-26,lost,2026-03-01
OPP-0002981,ACME-EU-00746,915692.672637102,2025-12-10,lost,
OPP-0002982,ACME-EU-00746,1522433.2362313857,2025-05-19,lost,2025-06-26
OPP-0002983,ACME-EU-00746,1514082.193680156,2025-07-08,lost,
OPP-0002984,ACME-EU-00746,567811.1603663207,2025-08-30,lost,2025-09-21
OPP-0002985,ACME-EU-00747,1165145.8942748776,2025-04-26,lost,2025-05-31
OPP-0002986,ACME-EU-00747,1793890.6419713637,2025-11-24,won,2025-12-25
OPP-0002987,ACME-EU-00747,976635.5529410514,2025-05-04,lost,2025-06-11
OPP-0002988,ACME-EU-00747,1892979.139317965,2025-07-20,lost,2025-08-10
OPP-0002989,ACME-EU-00748,468193.5471821151,2025-06-18,won,2025-08-14
OPP-0002990,ACME-EU-00748,194610.2562593599,2026-02-01,lost,
OPP-0002991,ACME-EU-00748,1788335.0526322613,2025-05-09,lost,2025-07-03
OPP-0002992,ACME-EU-00748,1702978.3360263223,2026-01-28,lost,2026-03-21
OPP-0002993,ACME-EU-00749,1985550.2580709972,2026-02-21,lost,2026-03-30
OPP-0002994,ACME-EU-00749,1374817.301819231,2025-06-06,won,2025-06-24
OPP-0002995,ACME-EU-00749,1876541.4570009415,2025-05-07,won,2025-05-26
