account_id,conference_id,signal_strength
ACME-EU-01849,CONF-019,high
ACME-EU-01850,CONF-019,low
ACME-EU-01851,CONF-010,high
ACME-EU-01851,CONF-025,high
ACME-EU-01851,CONF-002,low
ACME-EU-01851,CONF-019,high
ACME-EU-01851,CONF-012,high
ACME-EU-01851,CONF-022,high
ACME-EU-01855,CONF-016,high
ACME-EU-01855,CONF-009,medium
ACME-EU-01855,CONF-003,high
ACME-EU-01855,CONF-017,low
ACME-EU-01855,CONF-025,high
ACME-EU-01855,CONF-001,medium
ACME-EU-01855,CONF-007,high
ACME-EU-01855,CONF-008,high
ACME-EU-01856,CONF-025,low
ACME-EU-01856,CONF-017,medium
ACME-EU-01857,CONF-015,high
ACME-EU-01859,CONF-017,low
ACME-EU-01859,CONF-006,high
ACME-EU-01859,CONF-012,medium
ACME-EU-01859,CONF-020,high
ACME-EU-01859,CONF-001,high
ACME-EU-01859,CONF-023,high
ACME-EU-01860,CONF-004,high
ACME-EU-01860,CONF-018,medium
ACME-EU-01860,CONF-001,high
ACME-EU-01860,CONF-012,low
ACME-EU-01860,CONF-007,medium
ACME-EU-01860,CONF-002,medium
ACME-EU-01860,CONF-014,medium
ACME-EU-01860,CONF-016,medium
ACME-EU-01860,CONF-009,high
ACME-EU-01862,CONF-009,high
ACME-EU-01862,CONF-002,high
ACME-EU-01862,CONF-011,medium
ACME-EU-01862,CONF-006,medium
ACME-EU-01862,CONF-004,low
ACME-EU-01862,CONF-014,low
ACME-EU-01863,CONF-007,high
ACME-EU-01863,CONF-004,high
ACME-EU-01863,CONF-001,high
ACME-EU-01864,CONF-024,medium
ACME-EU-01864,CONF-009,low
ACME-EU-01864,CONF-011,low
ACME-EU-01864,CONF-007,high
ACME-EU-01865,CONF-004,low
ACME-EU-01866,CONF-024,low
ACME-EU-01866,CONF-023,medium
ACME-EU-01867,CONF-007,low
ACME-EU-01868,CONF-003,high
ACME-EU-01868,CONF-011,medium
ACME-EU-01869,CONF-020,medium
ACME-EU-01869,CONF-023,medium
ACME-EU-01869,CONF-024,low
ACME-EU-01869,CONF-008,medium
ACME-EU-01869,CONF-010,high
ACME-EU-01870,CONF-005,medium
ACME-EU-01871,CONF-001,low
ACME-EU-01871,CONF-017,low
ACME-EU-01871,CONF-002,high
ACME-EU-01872,CONF-017,low
ACME-EU-01872,CONF-011,low
ACME-EU-01873,CONF-004,high
ACME-EU-01873,CONF-002,low
ACME-EU-01873,CONF-011,high
ACME-EU-01873,CONF-014,medium
ACME-EU-01873,CONF-010,low
ACME-EU-01873,CONF-009,high
ACME-EU-01874,CONF-001,high
ACME-EU-01875,CONF-018,low
ACME-EU-01876,CONF-005,medium
ACME-EU-01877,CONF-009,high
ACME-EU-01877,CONF-012,medium
ACME-EU-01878,CONF-012,low
ACME-EU-01878,CONF-016,high
ACME-EU-01878,CONF-021,low
ACME-EU-01878,CONF-005,medium
ACME-EU-01878,CONF-009,low
ACME-EU-01879,CONF-012,medium
ACME-EU-01880,CONF-025,medium
ACME-EU-01880,CONF-015,medium
ACME-EU-01880,CONF-004,low
ACME-EU-01880,CONF-003,high
ACME-EU-01880,CONF-013,low
ACME-EU-01880,CONF-022,low
ACME-EU-01880,CONF-007,high
ACME-EU-01881,CONF-019,medium
ACME-EU-01884,CONF-011,low
ACME-EU-01887,CONF-023,high
ACME-EU-01887,CONF-010,high
ACME-EU-01890,CONF-009,high
ACME-EU-01890,CONF-022,medium
ACME-EU-01890,CONF-017,medium
ACME-EU-01890,CONF-019,medium
ACME-EU-01890,CONF-006,medium
ACME-EU-01890,CONF-014,high
ACME-EU-01891,CONF-006,medium
ACME-EU-01891,CONF-005,low
ACME-EU-01891,CONF-016,low
ACME-EU-01891,CONF-008,high
ACME-EU-01891,CONF-002,medium
ACME-EU-01894,CONF-013,medium
ACME-EU-01894,CONF-014,high
ACME-EU-01895,CONF-024,medium
ACME-EU-01896,CONF-017,medium
ACME-EU-01897,CONF-011,medium
ACME-EU-01897,CONF-019,medium
ACME-EU-01899,CONF-010,high
ACME-EU-01899,CONF-012,medium
ACME-EU-01899,CONF-002,medium
ACME-EU-01899,CONF-015,low
ACME-EU-01899,CONF-004,medium
ACME-EU-01899,CONF-014,low
ACME-EU-01902,CONF-019,low
ACME-EU-01903,CONF-002,high
ACME-EU-01904,CONF-023,high
ACME-EU-01904,CONF-021,medium
ACME-EU-01904,CONF-020,high
ACME-EU-01904,CONF-011,medium
ACME-EU-01904,CONF-022,medium
ACME-EU-01904,CONF-016,high
ACME-EU-01906,CONF-018,high
ACME-EU-01908,CONF-018,high
ACME-EU-01910,CONF-024,low
ACME-EU-01910,CONF-017,high
ACME-EU-01910,CONF-015,high
ACME-EU-01910,CONF-004,low
ACME-EU-01910,CONF-012,high
ACME-EU-01910,CONF-025,low
ACME-EU-01911,CONF-003,low
ACME-EU-01911,CONF-004,medium
ACME-EU-01911,CONF-008,low
ACME-EU-01912,CONF-013,medium
ACME-EU-01912,CONF-006,low
ACME-EU-01912,CONF-005,medium
ACME-EU-01912,CONF-021,low
ACME-EU-01912,CONF-011,low
ACME-EU-01912,CONF-020,medium
ACME-EU-01912,CONF-019,low
ACME-EU-01912,CONF-017,high
ACME-EU-01912,CONF-007,medium
ACME-EU-01912,CONF-001,medium
ACME-EU-01912,CONF-002,low
ACME-EU-01913,CONF-010,low
ACME-EU-01913,CONF-003,medium
ACME-EU-01914,CONF-005,high
ACME-EU-01916,CONF-013,medium
ACME-EU-01917,CONF-025,high
ACME-EU-01917,CONF-010,low
ACME-EU-01918,CONF-025,low
ACME-EU-01919,CONF-001,high
ACME-EU-01919,CONF-024,high
ACME-EU-01920,CONF-007,medium
ACME-EU-01920,CONF-017,medium
ACME-EU-01922,CONF-024,medium
ACME-EU-01923,CONF-002,high
ACME-EU-01923,CONF-005,high
ACME-EU-01924,CONF-010,low
ACME-EU-01924,CONF-024,low
ACME-EU-01925,CONF-003,medium
ACME-EU-01927,CONF-001,medium
ACME-EU-01927,CONF-020,medium
ACME-EU-01927,CONF-008,high
ACME-EU-01927,CONF-025,low
ACME-EU-01930,CONF-009,medium
ACME-EU-01930,CONF-011,medium
ACME-EU-01930,CONF-016,high
ACME-EU-01930,CONF-018,medium
ACME-EU-01932,CONF-020,high
ACME-EU-01933,CONF-012,medium
ACME-EU-01935,CONF-018,medium
ACME-EU-01937,CONF-008,medium
ACME-EU-01937,CONF-016,medium
ACME-EU-01940,CONF-016,high
ACME-EU-01940,CONF-010,medium
ACME-EU-01940,CONF-012,low
ACME-EU-01941,CONF-022,high
ACME-EU-01941,CONF-014,high
ACME-EU-01941,CONF-023,medium
ACME-EU-01941,CONF-024,medium
ACME-EU-01941,CONF-005,low
ACME-EU-01941,CONF-006,high
ACME-EU-01941,CONF-003,medium
ACME-EU-01941,CONF-017,medium
ACME-EU-01941,CONF-016,high
ACME-EU-01942,CONF-009,medium
ACME-EU-01942,CONF-003,medium
ACME-EU-01942,CONF-021,high
ACME-EU-01943,CONF-015,high
ACME-EU-01943,CONF-003,medium
ACME-EU-01943,CONF-005,medium
ACME-EU-01944,CONF-018,medium
ACME-EU-01944,CONF-017,high
ACME-EU-01948,CONF-015,low
ACME-EU-01949,CONF-019,low
ACME-EU-01949,CONF-016,low
ACME-EU-01950,CONF-011,medium
ACME-EU-01950,CONF-007,high
ACME-EU-01950,CONF-009,high
ACME-EU-01950,CONF-001,low
ACME-EU-01950,CONF-010,medium
ACME-EU-01950,CONF-008,low
ACME-EU-01950,CONF-018,medium
ACME-EU-01950,CONF-012,medium
ACME-EU-01950,CONF-014,low
ACME-EU-01951,CONF-020,high
ACME-EU-01951,CONF-023,medium
ACME-EU-01951,CONF-001,low
ACME-EU-01951,CONF-007,high
ACME-EU-01951,CONF-022,low
ACME-EU-01952,CONF-024,high
ACME-EU-01952,CONF-020,medium
ACME-EU-01952,CONF-011,low
ACME-EU-01952,CONF-018,low
ACME-EU-01952,CONF-010,medium
ACME-EU-01954,CONF-015,high
ACME-EU-01954,CONF-025,medium
ACME-EU-01954,CONF-013,low
ACME-EU-01954,CONF-022,medium
ACME-EU-01954,CONF-012,high
ACME-EU-01954,CONF-002,high
ACME-EU-01954,CONF-005,low
ACME-EU-01954,CONF-006,high
ACME-EU-01954,CONF-016,low
ACME-EU-01956,CONF-004,high
ACME-EU-01956,CONF-016,high
ACME-EU-01956,CONF-011,medium
ACME-EU-01957,CONF-014,low
ACME-EU-01957,CONF-012,medium
ACME-EU-01957,CONF-017,low
ACME-EU-01957,CONF-018,low
ACME-EU-01957,CONF-004,high
ACME-EU-01958,CONF-009,medium
ACME-EU-01958,CONF-006,low
ACME-EU-01958,CONF-019,low
ACME-EU-01958,CONF-014,medium
ACME-EU-01958,CONF-005,high
ACME-EU-01958,CONF-013,low
ACME-EU-01958,CONF-004,low
ACME-EU-01958,CONF-007,low
ACME-EU-01958,CONF-001,medium
ACME-EU-01958,CONF-015,medium
ACME-EU-01960,CONF-008,medium
ACME-EU-01961,CONF-005,high
ACME-EU-01962,CONF-013,low
ACME-EU-01962,CONF-025,high
ACME-EU-01963,CONF-001,medium
ACME-EU-01963,CONF-004,high
ACME-EU-01963,CONF-005,low
ACME-EU-01963,CONF-021,low
ACME-EU-01963,CONF-018,high
ACME-EU-01963,CONF-014,medium
ACME-EU-01963,CONF-024,high
ACME-EU-01963,CONF-020,medium
ACME-EU-01963,CONF-019,high
ACME-EU-01963,CONF-008,high
ACME-EU-01963,CONF-011,medium
ACME-EU-01965,CONF-003,high
ACME-EU-01966,CONF-009,medium
ACME-EU-01966,CONF-025,low
ACME-EU-01966,CONF-016,high
ACME-EU-01966,CONF-010,medium
ACME-EU-01968,CONF-014,low
ACME-EU-01968,CONF-018,high
ACME-EU-01969,CONF-006,low
ACME-EU-01969,CONF-012,low
ACME-EU-01970,CONF-020,high
ACME-EU-01970,CONF-021,low
ACME-EU-01970,CONF-002,high
ACME-EU-01970,CONF-008,medium
ACME-EU-01970,CONF-003,medium
ACME-EU-01970,CONF-022,low
ACME-EU-01971,CONF-010,high
ACME-EU-01971,CONF-008,high
ACME-EU-01971,CONF-025,low
ACME-EU-01971,CONF-024,medium
ACME-EU-01971,CONF-007,high
ACME-EU-01971,CONF-003,medium
ACME-EU-01971,CONF-018,medium
ACME-EU-01971,CONF-005,high
ACME-EU-01971,CONF-009,low
ACME-EU-01971,CONF-019,high
ACME-EU-01973,CONF-015,high
ACME-EU-01973,CONF-021,high
ACME-EU-01973,CONF-012,high
ACME-EU-01973,CONF-019,high
ACME-EU-01973,CONF-002,high
ACME-EU-01973,CONF-001,low
ACME-EU-01973,CONF-003,medium
ACME-EU-01973,CONF-008,medium
ACME-EU-01973,CONF-020,low
ACME-EU-01973,CONF-011,low
ACME-EU-01973,CONF-005,medium
ACME-EU-01975,CONF-024,high
ACME-EU-01978,CONF-009,low
ACME-EU-01978,CONF-020,low
ACME-EU-01978,CONF-010,low
ACME-EU-01978,CONF-022,medium
ACME-EU-01978,CONF-005,medium
ACME-EU-01978,CONF-024,medium
ACME-EU-01978,CONF-008,medium
ACME-EU-01978,CONF-014,high
ACME-EU-01978,CONF-006,low
ACME-EU-01979,CONF-020,medium
ACME-EU-01979,CONF-019,medium
ACME-EU-01980,CONF-016,low
ACME-EU-01980,CONF-025,medium
ACME-EU-01980,CONF-019,low
ACME-EU-01980,CONF-001,medium
ACME-EU-01980,CONF-021,medium
ACME-EU-01980,CONF-007,high
ACME-EU-01982,CONF-012,low
ACME-EU-01982,CONF-021,high
ACME-EU-01982,CONF-013,high
ACME-EU-01982,CONF-016,low
ACME-EU-01982,CONF-004,low
ACME-EU-01982,CONF-014,medium
ACME-EU-01982,CONF-018,medium
ACME-EU-01982,CONF-003,high
ACME-EU-01982,CONF-010,low
ACME-EU-01982,CONF-007,high
ACME-EU-01982,CONF-022,low
ACME-EU-01983,CONF-011,high
ACME-EU-01983,CONF-018,high
ACME-EU-01983,CONF-001,high
ACME-EU-01983,CONF-021,low
ACME-EU-01983,CONF-014,high
ACME-EU-01985,CONF-017,high
ACME-EU-01985,CONF-010,low
ACME-EU-01986,CONF-003,low
ACME-EU-01986,CONF-024,high
ACME-EU-01987,CONF-004,low
ACME-EU-01987,CONF-003,high
ACME-EU-01989,CONF-003,high
ACME-EU-01989,CONF-023,low
ACME-EU-01989,CONF-021,low
ACME-EU-01989,CONF-022,low
ACME-EU-01989,CONF-013,high
ACME-EU-01990,CONF-005,medium
ACME-EU-01990,CONF-002,high
ACME-EU-01994,CONF-021,high
ACME-EU-01994,CONF-007,medium
ACME-EU-01995,CONF-014,high
ACME-EU-01998,CONF-005,high
ACME-EU-01999,CONF-017,medium
ACME-EU-02000,CONF-003,medium
ACME-EU-02000,CONF-021,low
ACME-EU-02000,CONF-005,low
ACME-EU-02001,CONF-001,low
ACME-EU-02002,CONF-016,high
ACME-EU-02002,CONF-004,high
ACME-EU-02002,CONF-005,high
ACME-EU-02002,CONF-007,low
ACME-EU-02006,CONF-002,medium
ACME-EU-02006,CONF-008,low
ACME-EU-02006,CONF-017,medium
ACME-EU-02006,CONF-024,low
ACME-EU-02006,CONF-012,medium
ACME-EU-02006,CONF-013,medium
ACME-EU-02009,CONF-016,medium
ACME-EU-02010,CONF-009,medium
ACME-EU-02010,CONF-001,medium
ACME-EU-02011,CONF-022,high
ACME-EU-02011,CONF-009,high
ACME-EU-02011,CONF-004,high
ACME-EU-02012,CONF-025,medium
ACME-EU-02012,CONF-005,medium
ACME-EU-02012,CONF-007,high
ACME-EU-02012,CONF-019,medium
ACME-EU-02013,CONF-021,low
ACME-EU-02013,CONF-003,high
ACME-EU-02013,CONF-001,low
ACME-EU-02013,CONF-015,low
ACME-EU-02014,CONF-006,low
ACME-EU-02014,CONF-010,low
ACME-EU-02014,CONF-024,high
ACME-EU-02014,CONF-021,low
ACME-EU-02014,CONF-020,high
ACME-EU-02014,CONF-019,medium
ACME-EU-02016,CONF-023,medium
ACME-EU-02017,CONF-001,high
ACME-EU-02019,CONF-021,low
ACME-EU-02021,CONF-013,low
ACME-EU-02021,CONF-009,high
ACME-EU-02022,CONF-015,low
ACME-EU-02024,CONF-021,low
ACME-EU-02024,CONF-017,low
ACME-EU-02024,CONF-013,low
ACME-EU-02024,CONF-011,high
ACME-EU-02024,CONF-009,high
ACME-EU-02024,CONF-016,low
ACME-EU-02025,CONF-020,medium
ACME-EU-02025,CONF-013,high
ACME-EU-02025,CONF-010,low
ACME-EU-02025,CONF-003,high
ACME-EU-02025,CONF-018,medium
ACME-EU-02026,CONF-010,medium
ACME-EU-02026,CONF-024,high
ACME-EU-02028,CONF-016,high
ACME-EU-02028,CONF-014,low
ACME-EU-02029,CONF-025,low
ACME-EU-02029,CONF-012,low
ACME-EU-02030,CONF-018,medium
ACME-EU-02031,CONF-021,high
ACME-EU-02031,CONF-018,low
ACME-EU-02032,CONF-016,high
ACME-EU-02033,CONF-006,low
ACME-EU-02033,CONF-020,high
ACME-EU-02033,CONF-003,medium
ACME-EU-02033,CONF-002,low
ACME-EU-02033,CONF-016,low
ACME-EU-02034,CONF-021,high
ACME-EU-02034,CONF-013,medium
ACME-EU-02034,CONF-017,medium
ACME-EU-02034,CONF-009,medium
ACME-EU-02034,CONF-020,low
ACME-EU-02034,CONF-022,high
ACME-EU-02037,CONF-005,low
ACME-EU-02037,CONF-018,medium
ACME-EU-02039,CONF-003,high
ACME-EU-02039,CONF-018,high
ACME-EU-02041,CONF-005,low
ACME-EU-02041,CONF-015,low
ACME-EU-02041,CONF-007,medium
ACME-EU-02041,CONF-008,high
ACME-EU-02041,CONF-014,medium
ACME-EU-02042,CONF-017,high
ACME-EU-02042,CONF-018,medium
ACME-EU-02042,CONF-024,low
ACME-EU-02042,CONF-006,medium
ACME-EU-02042,CONF-025,high
ACME-EU-02042,CONF-002,high
ACME-EU-02042,CONF-015,low
ACME-EU-02042,CONF-021,low
ACME-EU-02042,CONF-004,medium
ACME-EU-02042,CONF-016,low
ACME-EU-02042,CONF-007,high
ACME-EU-02043,CONF-019,low
ACME-EU-02043,CONF-016,high
ACME-EU-02043,CONF-020,high
ACME-EU-02043,CONF-007,low
ACME-EU-02044,CONF-023,high
ACME-EU-02045,CONF-003,high
ACME-EU-02045,CONF-017,medium
ACME-EU-02045,CONF-006,low
ACME-EU-02045,CONF-015,low
ACME-EU-02047,CONF-006,low
ACME-EU-02049,CONF-009,high
ACME-EU-02049,CONF-011,low
ACME-EU-02049,CONF-013,medium
ACME-EU-02049,CONF-010,high
ACME-EU-02049,CONF-017,high
ACME-EU-02049,CONF-001,low
ACME-EU-02049,CONF-008,high
ACME-EU-02049,CONF-003,low
ACME-EU-02049,CONF-025,high
ACME-EU-02049,CONF-021,medium
ACME-EU-02050,CONF-012,medium
ACME-EU-02050,CONF-002,low
ACME-EU-02050,CONF-005,medium
ACME-EU-02050,CONF-011,high
ACME-EU-02050,CONF-019,medium
ACME-EU-02050,CONF-009,medium
ACME-EU-02050,CONF-008,low
ACME-EU-02050,CONF-014,low
ACME-EU-02050,CONF-001,high
ACME-EU-02050,CONF-024,high
ACME-EU-02050,CONF-004,medium
ACME-EU-02051,CONF-014,low
ACME-EU-02051,CONF-022,low
ACME-EU-02051,CONF-003,medium
ACME-EU-02051,CONF-015,high
ACME-EU-02051,CONF-013,low
ACME-EU-02051,CONF-017,low
ACME-EU-02053,CONF-009,medium
ACME-EU-02053,CONF-017,low
ACME-EU-02054,CONF-024,low
ACME-EU-02055,CONF-011,low
ACME-EU-02056,CONF-013,high
ACME-EU-02056,CONF-014,medium
ACME-EU-02057,CONF-008,low
ACME-EU-02057,CONF-017,high
ACME-EU-02060,CONF-001,low
ACME-EU-02061,CONF-018,medium
ACME-EU-02061,CONF-010,low
ACME-EU-02061,CONF-002,high
ACME-EU-02061,CONF-023,high
ACME-EU-02061,CONF-011,high
ACME-EU-02062,CONF-010,high
ACME-EU-02062,CONF-017,low
ACME-EU-02062,CONF-019,low
ACME-EU-02062,CONF-022,low
ACME-EU-02062,CONF-025,medium
ACME-EU-02062,CONF-012,low
ACME-EU-02063,CONF-018,high
ACME-EU-02063,CONF-001,medium
ACME-EU-02063,CONF-013,high
ACME-EU-02063,CONF-012,high
ACME-EU-02063,CONF-004,medium
ACME-EU-02064,CONF-003,low
ACME-EU-02064,CONF-006,low
ACME-EU-02068,CONF-019,low
ACME-EU-02069,CONF-025,medium
ACME-EU-02070,CONF-001,medium
ACME-EU-02072,CONF-010,low
ACME-EU-02073,CONF-020,high
ACME-EU-02075,CONF-016,low
ACME-EU-02075,CONF-017,medium
ACME-EU-02076,CONF-024,low
ACME-EU-02077,CONF-015,low
ACME-EU-02080,CONF-025,low
ACME-EU-02080,CONF-016,low
ACME-EU-02080,CONF-009,medium
ACME-EU-02080,CONF-018,medium
ACME-EU-02080,CONF-008,medium
ACME-EU-02080,CONF-014,low
ACME-EU-02080,CONF-011,medium
ACME-EU-02080,CONF-012,low
ACME-EU-02080,CONF-004,high
ACME-EU-02080,CONF-015,medium
ACME-EU-02081,CONF-010,medium
ACME-EU-02081,CONF-015,low
ACME-EU-02082,CONF-021,medium
ACME-EU-02083,CONF-024,high
ACME-EU-02084,CONF-001,high
ACME-EU-02084,CONF-016,high
ACME-EU-02084,CONF-006,low
ACME-EU-02084,CONF-018,low
ACME-EU-02085,CONF-022,high
ACME-EU-02087,CONF-022,medium
ACME-EU-02087,CONF-013,medium
ACME-EU-02089,CONF-002,high
ACME-EU-02089,CONF-019,low
ACME-EU-02089,CONF-015,high
ACME-EU-02089,CONF-003,medium
ACME-EU-02089,CONF-013,medium
ACME-EU-02090,CONF-023,medium
ACME-EU-02091,CONF-011,high
ACME-EU-02091,CONF-004,low
ACME-EU-02092,CONF-019,high
ACME-EU-02092,CONF-022,medium
ACME-EU-02092,CONF-008,high
ACME-EU-02092,CONF-002,high
ACME-EU-02093,CONF-011,high
ACME-EU-02094,CONF-019,medium
ACME-EU-02094,CONF-025,low
ACME-EU-02099,CONF-025,high
ACME-EU-02099,CONF-002,medium
ACME-EU-02100,CONF-010,medium
ACME-EU-02100,CONF-023,medium
ACME-EU-02101,CONF-013,low
ACME-EU-02101,CONF-006,medium
ACME-EU-02102,CONF-017,medium
ACME-EU-02102,CONF-001,high
ACME-EU-02104,CONF-011,medium
ACME-EU-02104,CONF-012,medium
ACME-EU-02106,CONF-022,high
ACME-EU-02106,CONF-003,high
ACME-EU-02107,CONF-021,medium
ACME-EU-02108,CONF-006,medium
ACME-EU-02108,CONF-024,low
ACME-EU-02109,CONF-020,low
ACME-EU-02109,CONF-008,low
ACME-EU-02109,CONF-005,medium
ACME-EU-02109,CONF-016,high
ACME-EU-02109,CONF-002,low
ACME-EU-02109,CONF-024,medium
ACME-EU-02109,CONF-012,high
ACME-EU-02109,CONF-014,low
ACME-EU-02110,CONF-021,low
ACME-EU-02110,CONF-025,low
ACME-EU-02110,CONF-012,low
ACME-EU-02110,CONF-011,high
ACME-EU-02110,CONF-023,low
ACME-EU-02110,CONF-007,low
ACME-EU-02112,CONF-012,low
ACME-EU-02112,CONF-024,high
ACME-EU-02112,CONF-017,medium
ACME-EU-02112,CONF-003,medium
ACME-EU-02112,CONF-007,medium
ACME-EU-02112,CONF-023,high
ACME-EU-02112,CONF-010,medium
ACME-EU-02112,CONF-019,medium
ACME-EU-02112,CONF-025,low
ACME-EU-02112,CONF-020,low
ACME-EU-02113,CONF-025,low
ACME-EU-02113,CONF-008,high
ACME-EU-02114,CONF-016,low
ACME-EU-02114,CONF-022,medium
ACME-EU-02114,CONF-023,medium
ACME-EU-02116,CONF-001,medium
ACME-EU-02116,CONF-007,medium
ACME-EU-02116,CONF-008,low
ACME-EU-02116,CONF-010,medium
ACME-EU-02117,CONF-024,low
ACME-EU-02117,CONF-004,medium
ACME-EU-02119,CONF-025,low
ACME-EU-02119,CONF-010,high
ACME-EU-02120,CONF-007,medium
ACME-EU-02120,CONF-005,low
ACME-EU-02120,CONF-012,medium
ACME-EU-02120,CONF-015,low
ACME-EU-02120,CONF-017,high
ACME-EU-02122,CONF-011,high
ACME-EU-02122,CONF-013,medium
ACME-EU-02122,CONF-009,low
ACME-EU-02122,CONF-006,high
ACME-EU-02122,CONF-003,medium
ACME-EU-02124,CONF-009,low
ACME-EU-02124,CONF-006,medium
ACME-EU-02125,CONF-005,low
ACME-EU-02125,CONF-003,high
ACME-EU-02125,CONF-017,high
ACME-EU-02125,CONF-022,high
ACME-EU-02125,CONF-020,high
ACME-EU-02126,CONF-010,high
ACME-EU-02126,CONF-009,medium
ACME-EU-02126,CONF-021,high
ACME-EU-02126,CONF-004,high
ACME-EU-02127,CONF-023,medium
ACME-EU-02128,CONF-007,low
ACME-EU-02128,CONF-024,medium
ACME-EU-02128,CONF-015,medium
ACME-EU-02128,CONF-010,high
ACME-EU-02128,CONF-003,low
ACME-EU-02129,CONF-024,high
ACME-EU-02129,CONF-020,medium
ACME-EU-02129,CONF-018,medium
ACME-EU-02129,CONF-004,high
ACME-EU-02129,CONF-021,low
ACME-EU-02130,CONF-013,high
ACME-EU-02131,CONF-013,medium
ACME-EU-02131,CONF-010,low
ACME-EU-02131,CONF-019,high
ACME-EU-02131,CONF-008,medium
ACME-EU-02131,CONF-018,medium
ACME-EU-02131,CONF-024,low
ACME-EU-02131,CONF-016,medium
ACME-EU-02132,CONF-007,medium
ACME-EU-02133,CONF-018,high
ACME-EU-02133,CONF-009,high
ACME-EU-02134,CONF-012,high
ACME-EU-02134,CONF-003,low
ACME-EU-02135,CONF-002,high
ACME-EU-02135,CONF-020,high
ACME-EU-02135,CONF-017,medium
ACME-EU-02135,CONF-005,medium
ACME-EU-02135,CONF-004,low
ACME-EU-02137,CONF-004,medium
ACME-EU-02139,CONF-012,medium
ACME-EU-02139,CONF-003,medium
ACME-EU-02139,CONF-006,high
ACME-EU-02139,CONF-002,low
ACME-EU-02142,CONF-005,medium
ACME-EU-02144,CONF-002,low
ACME-EU-02144,CONF-020,low
ACME-EU-02144,CONF-009,low
ACME-EU-02146,CONF-011,high
ACME-EU-02146,CONF-012,medium
ACME-EU-02146,CONF-003,low
ACME-EU-02146,CONF-009,low
ACME-EU-02146,CONF-001,high
ACME-EU-02146,CONF-022,medium
ACME-EU-02148,CONF-024,medium
ACME-EU-02148,CONF-007,low
ACME-EU-02149,CONF-016,high
ACME-EU-02149,CONF-011,high
ACME-EU-02150,CONF-002,low
ACME-EU-02150,CONF-012,low
ACME-EU-02153,CONF-015,low
ACME-EU-02153,CONF-021,low
ACME-EU-02156,CONF-015,high
ACME-EU-02156,CONF-019,high
ACME-EU-02156,CONF-002,medium
ACME-EU-02156,CONF-014,medium
ACME-EU-02156,CONF-010,medium
ACME-EU-02156,CONF-018,medium
ACME-EU-02156,CONF-021,low
ACME-EU-02156,CONF-020,low
ACME-EU-02156,CONF-012,low
ACME-EU-02156,CONF-023,high
ACME-EU-02157,CONF-001,medium
ACME-EU-02157,CONF-012,high
ACME-EU-02158,CONF-006,low
ACME-EU-02158,CONF-025,high
ACME-EU-02159,CONF-016,medium
ACME-EU-02159,CONF-012,low
ACME-EU-02159,CONF-002,high
ACME-EU-02160,CONF-002,medium
ACME-EU-02160,CONF-017,low
ACME-EU-02160,CONF-001,medium
ACME-EU-02160,CONF-004,low
ACME-EU-02160,CONF-016,low
ACME-EU-02160,CONF-005,medium
ACME-EU-02163,CONF-012,low
ACME-EU-02163,CONF-017,low
ACME-EU-02164,CONF-002,high
ACME-EU-02164,CONF-008,medium
ACME-EU-02164,CONF-016,low
ACME-EU-02165,CONF-005,high
ACME-EU-02167,CONF-015,low
ACME-EU-02167,CONF-009,high
ACME-EU-02167,CONF-013,high
ACME-EU-02168,CONF-022,high
ACME-EU-02168,CONF-023,medium
ACME-EU-02168,CONF-020,high
ACME-EU-02169,CONF-003,low
ACME-EU-02169,CONF-008,medium
ACME-EU-02170,CONF-006,low
ACME-EU-02170,CONF-020,high
ACME-EU-02172,CONF-015,medium
ACME-EU-02172,CONF-009,low
ACME-EU-02172,CONF-023,low
ACME-EU-02172,CONF-007,high
ACME-EU-02172,CONF-008,high
ACME-EU-02173,CONF-020,low
ACME-EU-02173,CONF-023,low
ACME-EU-02173,CONF-021,medium
ACME-EU-02173,CONF-015,low
ACME-EU-02173,CONF-019,low
ACME-EU-02173,CONF-025,medium
ACME-EU-02174,CONF-011,high
ACME-EU-02175,CONF-018,low
ACME-EU-02175,CONF-012,low
ACME-EU-02175,CONF-024,low
ACME-EU-02175,CONF-017,high
ACME-EU-02175,CONF-010,low
ACME-EU-02175,CONF-025,high
ACME-EU-02175,CONF-001,high
ACME-EU-02175,CONF-007,high
ACME-EU-02175,CONF-006,low
ACME-EU-02176,CONF-018,low
ACME-EU-02177,CONF-022,low
ACME-EU-02177,CONF-025,low
ACME-EU-02179,CONF-004,high
ACME-EU-02179,CONF-010,low
ACME-EU-02182,CONF-019,low
ACME-EU-02183,CONF-003,medium
ACME-EU-02183,CONF-024,medium
ACME-EU-02184,CONF-014,high
ACME-EU-02184,CONF-012,low
ACME-EU-02184,CONF-017,medium
ACME-EU-02184,CONF-007,low
ACME-EU-02185,CONF-020,low
ACME-EU-02185,CONF-008,high
ACME-EU-02186,CONF-012,medium
ACME-EU-02186,CONF-020,low
ACME-EU-02186,CONF-014,high
ACME-EU-02186,CONF-019,medium
ACME-EU-02186,CONF-022,low
ACME-EU-02186,CONF-024,medium
ACME-EU-02187,CONF-002,medium
ACME-EU-02187,CONF-003,low
ACME-EU-02188,CONF-015,low
ACME-EU-02188,CONF-007,low
ACME-EU-02188,CONF-005,medium
ACME-EU-02188,CONF-012,medium
ACME-EU-02188,CONF-016,high
ACME-EU-02189,CONF-021,low
ACME-EU-02189,CONF-016,medium
ACME-EU-02189,CONF-017,low
